champion_id,champion_name,played_with,won_with,played_against,lost_against,winrate,tot_played
154,Zac,3.0,3,0,0,100,3
157,Yasuo,1.0,1,2,2,100,3
103,Ahri,1.0,1,2,2,100,3
147,Seraphine,1.0,1,1,1,100,2
24,Jax,0.0,0,2,2,100,2
17,Teemo,1.0,1,1,1,100,2
27,Singed,2.0,2,0,0,100,2
60,Elise,0.0,0,1,1,100,1
895,Nilah,1.0,1,0,0,100,1
526,Rell,1.0,1,0,0,100,1
875,Sett,1.0,1,0,0,100,1
40,Janna,1.0,1,0,0,100,1
22,Ashe,1.0,1,0,0,100,1
38,Kassadin,1.0,1,0,0,100,1
29,Twitch,1.0,1,0,0,100,1
96,KogMaw,0.0,0,1,1,100,1
236,Lucian,0.0,0,1,1,100,1
161,Velkoz,0.0,0,1,1,100,1
44,Taric,0.0,0,1,1,100,1
56,Nocturne,1.0,1,0,0,100,1
77,Udyr,0.0,0,1,1,100,1
62,MonkeyKing,0.0,0,1,1,100,1
119,Draven,0.0,0,1,1,100,1
11,MasterYi,1.0,1,0,0,100,1
420,Illaoi,1.0,1,0,0,100,1
429,Kalista,0.0,0,1,1,100,1
58,Renekton,0.0,0,1,1,100,1
2,Olaf,1.0,1,0,0,100,1
69,Cassiopeia,1.0,1,0,0,100,1
41,Gangplank,1.0,1,0,0,100,1
233,Briar,0.0,0,1,1,100,1
223,TahmKench,0.0,0,1,1,100,1
83,Yorick,0.0,0,1,1,100,1
901,Smolder,1.0,1,0,0,100,1
887,Gwen,1.0,1,0,0,100,1
21,MissFortune,2.0,2,1,0,66,3
13,Ryze,1.0,0,3,2,50,4
85,Kennen,1.0,1,1,0,50,2
57,Maokai,0.0,0,2,1,50,2
64,LeeSin,0.0,0,2,1,50,2
234,Viego,0.0,0,2,1,50,2
432,Bard,1.0,0,1,1,50,2
43,Karma,2.0,1,0,0,50,2
136,AurelionSol,0.0,0,2,1,50,2
45,Veigar,0.0,0,2,1,50,2
202,Jhin,1.0,1,1,0,50,2
30,Karthus,0.0,0,2,1,50,2
711,Vex,2.0,1,0,0,50,2
902,Milio,2.0,1,0,0,50,2
888,Renata,1.0,0,1,1,50,2
81,Ezreal,2.0,1,0,0,50,2
115,Ziggs,2.0,1,0,0,50,2
145,Kaisa,3.0,1,0,0,33,3
555,Pyke,4.0,1,0,0,25,4
50,Swain,1.0,0,1,0,0,2
42,Corki,1.0,0,1,0,0,2
203,Kindred,1.0,0,1,0,0,2
412,Thresh,1.0,0,1,0,0,2
61,Orianna,1.0,0,1,0,0,2
238,Zed,1.0,0,1,0,0,2
25,Morgana,0.0,0,2,0,0,2
117,Lulu,2.0,0,0,0,0,2
48,Trundle,0.0,0,2,0,0,2
4,TwistedFate,1.0,0,1,0,0,2
141,Kayn,1.0,0,0,0,0,1
19,Warwick,0.0,0,1,0,0,1
35,Shaco,0.0,0,1,0,0,1
121,Khazix,0.0,0,1,0,0,1
112,Viktor,0.0,0,1,0,0,1
75,Nasus,0.0,0,1,0,0,1
54,Malphite,1.0,0,0,0,0,1
3,Galio,1.0,0,0,0,0,1
516,Ornn,1.0,0,0,0,0,1
18,Tristana,1.0,0,0,0,0,1
72,Skarner,0.0,0,1,0,0,1
6,Urgot,0.0,0,1,0,0,1
201,Braum,0.0,0,1,0,0,1
31,Chogath,1.0,0,0,0,0,1
104,Graves,0.0,0,1,0,0,1
133,Quinn,0.0,0,1,0,0,1
80,Pantheon,1.0,0,0,0,0,1
51,Caitlyn,1.0,0,0,0,0,1
122,Darius,0.0,0,1,0,0,1
7,Leblanc,0.0,0,1,0,0,1
910,Hwei,0.0,0,1,0,0,1
76,Nidalee,0.0,0,1,0,0,1
